ï..Reporting.Period,Project.Number,City,County,State,Zip.Code,Sector,Latitude,Longitude,NAME,ABBREV,GNIS_ID,POP1990,POP2000,POP2010,NYC,SP_ZONE,DOS_LL,DOSLL_DATE,DATEMOD,COUNTYFIPS,SWIS,CALC_SqMi,name_2,abbrev_2,gnis_id_2,datemod_2,DESCR,calc_sqmi_
03/31/19,4758-37605,Round Lake,Saratoga,NY,"12151",Non-Residential,42.926839,-73.791645,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-49320-GJC,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-31227,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-33752,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-34034,Burnt Hills,Saratoga,NY,"12027",Non-Residential,42.917471,-73.906378,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4758-37767,Malta,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4937-31399,Galway,Saratoga,NY,"12074",Non-Residential,43.045567,-74.045908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4937-36913,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4937-33303,Galway,Saratoga,NY,"12074",Non-Residential,43.045567,-74.045908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5093-44116,South Glens Falls,Saratoga,NY,"12803",Non-Residential,43.287208,-73.636738,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5093-41127,Corinth,Saratoga,NY,"12822",Non-Residential,43.250373,-73.862657,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5063-94972,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5093-43063,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5093-43867,Schuylerville,Saratoga,NY,"12871",Non-Residential,43.095897,-73.610098,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5063-86184,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5093-40148,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5046-37772,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5046-46640,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5122-58930,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5122-62028,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5122-65103-GJC,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5122-58929,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5122-65104-GJC,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5130-56670,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5130-55107,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5130-55106,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5196-57292,Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5176-77070,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5318-101036,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,02003-019,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5377-54549,Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,02023-004,Canton,St. Lawrence,NY,"13617",Non-Residential,44.58107,-75.1409,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,50970-1,Gouverneur,St. Lawrence,NY,"13642",Non-Residential,44.328848,-75.467222,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,51002-1,Lisbon,St. Lawrence,NY,"13658",Non-Residential,44.735867,-75.278836,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,49804A-1,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,0107456-1,Lisbon,St. Lawrence,NY,"13660",Non-Residential,44.772478,-75.153908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,33488-1,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"71246",Gouverneur,St. Lawrence,NY,"13642",Non-Residential,44.328848,-75.467222,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"75760",Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"87940",Gouverneur,St. Lawrence,NY,"13642",Non-Residential,44.328848,-75.467222,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"90136",Hammond,St. Lawrence,NY,"13646",Non-Residential,44.44678,-75.681701,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"98022",Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"102872",Canton,St. Lawrence,NY,"13617",Non-Residential,44.58107,-75.1409,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"101316",Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"116176",Croghan,St. Lawrence,NY,"13327",Non-Residential,43.944401,-75.295135,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"117193",Hermon,St. Lawrence,NY,"13652",Non-Residential,44.438635,-75.211065,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"116315",Croghan,St. Lawrence,NY,"13327",Non-Residential,43.944401,-75.295135,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"116334",Croghan,St. Lawrence,NY,"13327",Non-Residential,43.944401,-75.295135,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"158731",Hammond,St. Lawrence,NY,"13646",Non-Residential,44.44678,-75.681701,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"160712",Hammond,St. Lawrence,NY,"13646",Non-Residential,44.44678,-75.681701,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4054-011,Colton,St. Lawrence,NY,"13625",Non-Residential,44.36701,-74.83126,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4124-065,Hermon,St. Lawrence,NY,"13652",Non-Residential,44.438635,-75.211065,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-34783,Heuvelton,St. Lawrence,NY,"13654",Non-Residential,44.590026,-75.428989,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-42659,Gouverneur,St. Lawrence,NY,"13642",Non-Residential,44.328848,-75.467222,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-37503,Norfolk,St. Lawrence,NY,"13667",Non-Residential,44.831433,-74.96406,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-29056,Russell,St. Lawrence,NY,"13684",Non-Residential,44.377162,-75.060779,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-102080,De Kalb Junction,St. Lawrence,NY,"13630",Non-Residential,44.497236,-75.307922,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-26713,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-42657,Brier Hill,St. Lawrence,NY,"13614",Non-Residential,44.530218,-75.695271,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4247-35426,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-41834,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-29052,Russell,St. Lawrence,NY,"13684",Non-Residential,44.377162,-75.060779,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-37321,Waddington,St. Lawrence,NY,"13694",Non-Residential,44.855742,-75.171438,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-29055,Russell,St. Lawrence,NY,"13684",Non-Residential,44.377162,-75.060779,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-29458,Lisbon,St. Lawrence,NY,"13658",Non-Residential,44.735867,-75.278836,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-92303,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4260-42658,Gouverneur,St. Lawrence,NY,"13642",Non-Residential,44.328848,-75.467222,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4281-64958-GJC,Rensselaer Falls,St. Lawrence,NY,"13680",Non-Residential,44.580722,-75.340566,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4281-80966,Colton,St. Lawrence,NY,"13625",Non-Residential,44.36701,-74.83126,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4281-44127,Norfolk,St. Lawrence,NY,"13667",Non-Residential,44.831433,-74.96406,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4281-68009,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4281-26877,Lisbon,St. Lawrence,NY,"13658",Non-Residential,44.735867,-75.278836,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4382-65125,Hermon,St. Lawrence,NY,"13652",Non-Residential,44.438635,-75.211065,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4493-29806,De Kalb Junction,St. Lawrence,NY,"13630",Non-Residential,44.497236,-75.307922,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4548-34146,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4550-78276,Gouverneur,St. Lawrence,NY,"13642",Non-Residential,44.328848,-75.467222,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4697-29795,Lisbon,St. Lawrence,NY,"13658",Non-Residential,44.735867,-75.278836,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4704-87390,Canton,St. Lawrence,NY,"13617",Non-Residential,44.58107,-75.1409,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4736-65222,Madrid,St. Lawrence,NY,"13660",Non-Residential,44.772478,-75.153908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4736-41101,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4745-91868,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4745-85788,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4745-85795,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4745-85771,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4745-85538,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4745-85513,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4745-85520,Potsdam,St. Lawrence,NY,"13676",Non-Residential,44.65525,-74.932432,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5167-94791,Lisbon,St. Lawrence,NY,"13658",Non-Residential,44.735867,-75.278836,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5250-60375,Ogdensburg,St. Lawrence,NY,"13669",Non-Residential,44.652305,-75.506864,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"75776",Glens Falls,Warren,NY,"12801",Non-Residential,43.311431,-73.647738,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"76175",Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"78004",North Creek,Warren,NY,"12853",Non-Residential,43.69874,-73.94678,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"96654",Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"99855",North Creek,Warren,NY,"12853",Non-Residential,43.69874,-73.94678,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"102671",Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"102658",Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"118694",Chestertown,Warren,NY,"12817",Non-Residential,43.640111,-73.821038,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"155910",Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4173-012,Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4184-001,Glens Falls,Warren,NY,"12801",Non-Residential,43.311431,-73.647738,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4235-27807,Stony Creek,Warren,NY,"12878",Non-Residential,43.4299,-73.96688,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4301-41119,Glens Falls,Warren,NY,"12801",Non-Residential,43.311431,-73.647738,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-30446,Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-35239,Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-35211,Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-32556,Lake George,Warren,NY,"12845",Non-Residential,43.425392,-73.705242,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-31767,Glens Falls,Warren,NY,"12801",Non-Residential,43.311431,-73.647738,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-34884,Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-31766,Glens Falls,Warren,NY,"12801",Non-Residential,43.311431,-73.647738,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-34923,Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-34883,Queensbury,Warren,NY,"12804",Non-Residential,43.335343,-73.676867,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
